ID,PARK_AREA_ACRES,CTA_BUS_STATIONS,CTA_TRAIN_STATIONS,BIKE_ROUTES,Limited_Business_License,Retail_Food_Establishment,CAPACITY,PER_CAPITA_INCOME,POPULATION_SQ_MILE,CBD,MINORITY,EDU,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATIO,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,GAMBLING,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,trips,i
77,1066.98112,234,23,29.162081,566400,153336,23,88669,28612.09482,1,0.267616785,0.885193983,0.6931471806,5.3181199938,5.9889614169,4.127134385,0.6931471806,2.9957322736,5.7868973814,5.1298987149,6.405228458,0,0,0,1.7917594692,2.4849066498,1.0986122887,1.0986122887,4.3694478525,4.4543472963,0,0,2.6390573296,0,5.560681631,1.7917594692,0,3.6375861597,4.7791234931,1.7917594692,1.9459101491,7.7655690811,1.6094379124,11.373387498,33
80,1239.72544,173,7,30.847371,272783,77106,19,43198,19379.20097,0,0.261459006,0.883473209,0.6931471806,4.6151205168,5.4764635519,4.8202815656,0.6931471806,2.3978952728,5.7203117766,3.5553480615,5.8230458955,0,0.6931471806,0,2.0794415417,0,0.6931471806,1.6094379124,4.7361984484,2.9957322736,0,0,2.1972245773,0,4.4998096703,0,0,1.7917594692,4.2904594411,2.1972245773,1.0986122887,7.19142933,1.6094379124,10.27014253,33
81,1062.92608,306,22,43.090192,624885,174092,39,71551,9505.996922,1,0.396051451,0.595273706,1.6094379124,6.4520489544,7.4483338609,5.3890717298,0,3.8066624898,6.5424719605,6.553933404,7.8697839025,0.6931471806,1.3862943611,0,3.1780538303,1.9459101491,1.6094379124,3.1780538303,4.9416424226,5.4026773819,1.3862943611,1.0986122887,2.7080502011,0.6931471806,6.1092475828,2.8903717579,1.0986122887,4.8598124044,6.2690962837,3.8918202981,2.302585093,9.2088392458,2.8903717579,10.986563102,33
84,1165.7856,148,7,23.983048,328853,89993,19,60058,11582.72861,0,0.272773797,0.853633572,0,4.6151205168,5.6383546693,4.3307333403,0,2.5649493575,5.80814249,3.7376696183,5.429345629,0,0.6931471806,0,1.0986122887,1.0986122887,0,1.7917594692,4.8040210447,3.2188758249,0.6931471806,0,1.0986122887,0,4.6821312271,1.3862943611,0,1.3862943611,4.4067192473,2.0794415417,1.0986122887,7.2026611965,2.1972245773,10.028930068,33
85,1040.72128,240,5,22.655808,223983,69025,23,31908,10561.09362,1,0.07540395,0.917414722,1.6094379124,5.5333894887,6.6580110459,4.8121843554,1.6094379124,3.8918202981,5.6733232672,5.3981627015,7.1300985101,0,0,0,2.8332133441,0.6931471806,0.6931471806,3.295836866,4.5538768916,4.3820266347,0.6931471806,0.6931471806,2.9957322736,0,5.4680601411,3.4339872045,0,3.7612001157,4.9344739331,2.8332133441,1.7917594692,8.2867732311,2.5649493575,11.481517354,33
86,1146.85184,131,5,20.073597,97293,31708,15,60058,4490.918157,0,0.486265776,0.793615442,1.9459101491,4.9126548857,5.811140993,5.3706380281,0,2.0794415417,5.8777357818,3.8066624898,5.0434251169,0,1.6094379124,0,0,1.0986122887,0,1.0986122887,4.8441870865,3.5553480615,0,0,1.9459101491,0,4.6821312271,0.6931471806,0,2.4849066498,4.2195077052,1.7917594692,1.6094379124,6.7742238864,2.7725887222,9.6259538111,33
87,1244.43328,121,4,26.411839,46853,26209,19,88669,23843.64263,0,0.11465721,0.747044917,0.6931471806,3.8501476017,5.1059454739,5.1761497326,0,2.7725887222,5.4847969335,4.3820266347,5.1984970313,0,0,0,0,1.3862943611,0.6931471806,2.5649493575,4.3567088267,4.2341065046,0,0,1.0986122887,0,4.4308167988,0.6931471806,0,1.9459101491,4.248495242,2.7080502011,0.6931471806,6.8330317328,0.6931471806,9.8523521404,33
88,1271.91488,158,8,28.077905,236875,67557,15,60058,5465.452466,0,0.293948127,0.882564841,0.6931471806,4.5108595065,5.365976015,4.7874917428,0.6931471806,2.4849066498,5.730099783,3.36729583,5.7745515455,0,0.6931471806,0,1.9459101491,0,0.6931471806,1.6094379124,4.7957905456,2.9957322736,0,0,2.0794415417,0,4.3040650932,0,0,1.6094379124,4.2341065046,1.9459101491,1.3862943611,7.2984451015,1.3862943611,9.7324026277,33
90,1030.17536,245,22,38.348785,485544,138043,35,44689,30885.64541,1,0.321131448,0.797004992,1.7917594692,6.3044488024,7.1155821262,4.7791234931,0,3.5263605246,6.0799331951,6.3902406671,7.5501353425,0.6931471806,0.6931471806,0,2.9444389792,1.6094379124,1.0986122887,2.6390573296,4.2195077052,5.3798973535,1.7917594692,1.0986122887,2.6390573296,0,5.7004435734,3.2188758249,1.3862943611,4.7004803658,5.9454206086,3.7841896339,1.9459101491,9.040144995,2.8332133441,11.474673083,33
91,1071.64544,247,24,29.356991,567515,153271,31,44689,21308.77133,1,0.267616785,0.885193983,0.6931471806,4.9698132996,5.9295891434,4.2341065046,0.6931471806,2.8332133441,5.7683209958,5.1590552992,6.3801225369,0,0.6931471806,0,1.3862943611,1.3862943611,0.6931471806,1.3862943611,4.5108595065,4.3944491547,0,0,2.4849066498,0,5.2149357576,1.9459101491,0,3.6109179126,4.7004803658,2.0794415417,1.6094379124,7.7894545661,1.6094379124,11.71724495,33
92,1160.17536,133,7,18.002005,190752,53985,19,35787,11582.72861,0,0.241142253,0.851930196,0,4.262679877,5.1761497326,4.8040210447,0,2.0794415417,5.5134287462,2.7725887222,4.7706846245,0,1.0986122887,0,0.6931471806,1.0986122887,0,0.6931471806,4.7095302013,2.4849066498,0.6931471806,0,1.6094379124,0,4.276666119,1.3862943611,0,1.7917594692,4.1743872699,0.6931471806,0.6931471806,6.576469569,1.9459101491,9.6904799584,33
93,1048.09984,119,4,19.714203,48784,24374,15,16148,13386.33965,0,0.137026239,0.755102041,2.1972245773,4.1588830834,5.1873858058,4.8598124044,0,2.1972245773,5.3890717298,3.9702919136,5.4722706737,0,0,0,0,0.6931471806,0,1.7917594692,4.2195077052,2.6390573296,0,0,1.6094379124,0,4.0430512678,0,0,2.3978952728,4.2904594411,2.4849066498,0.6931471806,7.2779385729,1.7917594692,10.029062375,33
94,905.29344,138,4,24.584687,57849,30006,19,44689,9236.255714,0,0.18174727,0.772230889,0,3.6888794541,4.9767337424,4.4426512565,0,2.5649493575,5.5834963088,3.8712010109,5.4553211154,0,0,0,0.6931471806,0,1.3862943611,1.6094379124,4.4426512565,2.0794415417,0,0,0.6931471806,0.6931471806,4.0253516907,0,0,2.1972245773,3.9512437186,2.1972245773,0,7.2203738367,1.7917594692,10.911755644,33
97,960.36544,102,5,19.323276,102516,32084,35,60058,11972.43045,0,0.665744467,0.724849095,0.6931471806,3.8712010109,5.2678581591,3.5263605246,0,1.9459101491,4.5951198501,4.4308167988,5.0304379214,0,0,0,1.0986122887,0.6931471806,1.0986122887,1.0986122887,3.36729583,2.9444389792,0,0,1.6094379124,0.6931471806,4.3307333403,1.3862943611,0,2.302585093,3.4657359028,1.7917594692,1.7917594692,6.045005314,0.6931471806,10.839718157,33
98,1070.944,291,23,25.917231,621683,168766,15,60058,9505.996922,1,0.396051451,0.595273706,0.6931471806,6.3750248198,7.1785454838,5.1239639794,0.6931471806,3.2188758249,6.3681871864,6.385194399,7.6980291703,0,1.3862943611,0,2.8332133441,2.0794415417,1.0986122887,2.5649493575,4.6634390941,4.9767337424,0.6931471806,0.6931471806,2.4849066498,0,6.0730445341,1.7917594692,1.0986122887,4.7535901911,5.9964520886,3.8286413965,2.302585093,8.9999896425,2.6390573296,10.599380959,33
99,1050.848,132,6,26.813994,214755,65344,19,44689,18694.73988,1,0.341004184,0.868200837,0.6931471806,4.0073331852,5.5872486584,3.7841896339,0,3.1780538303,4.8675344505,4.262679877,5.7268477476,0,0,0,0.6931471806,0.6931471806,1.0986122887,1.9459101491,4.1743872699,2.8903717579,0.6931471806,0,1.7917594692,0,4.5643481915,4.521788577,0,2.7725887222,3.4965075615,1.7917594692,0.6931471806,6.8834625864,1.6094379124,10.746562222,33
100,1104.31424,309,23,31.331338,622415,168650,23,44689,23834.97256,1,0.134153158,0.894913359,0.6931471806,5.4680601411,6.7968237183,4.9972122738,1.0986122887,3.7841896339,6.210600077,5.4930614433,6.8926416412,0,1.0986122887,0,2.3978952728,1.3862943611,1.0986122887,3.4011973817,4.9052747784,4.127134385,1.3862943611,0,1.9459101491,0,5.5012582105,1.9459101491,1.3862943611,3.8286413965,5.2626901889,2.8332133441,1.3862943611,8.0583273066,2.3978952728,10.796755277,33
106,1090.45888,294,10,26.337764,332787,98068,27,23791,92179.21496,1,0.445627376,0.899619772,2.0794415417,6.070737728,7.2189097076,5.170483995,1.6094379124,4.3307333403,6.2915691396,5.9506425526,7.5668284792,0,1.0986122887,0,3.4339872045,1.9459101491,1.0986122887,3.7135720667,5.2678581591,5.3612921657,1.3862943611,0.6931471806,2.4849066498,1.0986122887,5.669880923,4.248495242,0.6931471806,4.1743872699,5.6903594543,3.2188758249,2.0794415417,8.7744676014,2.9444389792,10.249768667,33
108,1049.14496,178,11,26.714176,285698,81808,19,23472,4916.028939,1,0.612006319,0.517851501,0,5.0369526024,5.4847969335,4.0073331852,0,2.4849066498,5.257495372,4.4543472963,5.2311086169,0,0,0,1.3862943611,2.3978952728,1.0986122887,1.3862943611,4.1108738642,3.6375861597,0.6931471806,0,2.0794415417,0,5.0304379214,0.6931471806,0,2.3978952728,4.189654742,2.0794415417,1.0986122887,6.4599044544,2.1972245773,9.8377216118,33
